state,fips,year,County,population,deaths
TX,48485,2010,Wichita County,130976,16
TX,48485,2011,Wichita County,130835,18
TX,48485,2012,Wichita County,131019,18
TX,48485,2013,Wichita County,131358,16
TX,48485,2014,Wichita County,131802,19
TX,48491,2007,Williamson County,373723,17
TX,48491,2008,Williamson County,395437,18
TX,48491,2009,Williamson County,372438,34
TX,48491,2010,Williamson County,391715,27
TX,48491,2011,Williamson County,409913,31
TX,48491,2012,Williamson County,426296,28
TX,48491,2013,Williamson County,441445,34
TX,48491,2014,Williamson County,457218,27
UT,49005,2013,Cache County,114181,11
UT,49005,2014,Cache County,115954,11
UT,49011,2007,Davis County,288236,40
UT,49011,2008,Davis County,295801,49
UT,49011,2009,Davis County,286502,38
UT,49011,2010,Davis County,294532,34
UT,49011,2011,Davis County,301124,18
UT,49011,2012,Davis County,306664,47
UT,49011,2013,Davis County,311886,40
UT,49011,2014,Davis County,317646,43
UT,49021,2011,Iron County,45383,10
UT,49035,2007,Salt Lake County,983719,218
UT,49035,2008,Salt Lake County,999553,211
UT,49035,2009,Salt Lake County,1000299,215
UT,49035,2010,Salt Lake County,1000155,168
UT,49035,2011,Salt Lake County,1016455,214
UT,49035,2012,Salt Lake County,1032226,248
UT,49035,2013,Salt Lake County,1048314,261
UT,49035,2014,Salt Lake County,1063670,264
UT,49045,2013,Tooele County,59120,11
UT,49045,2014,Tooele County,59973,15
UT,49049,2007,Utah County,469574,74
UT,49049,2008,Utah County,487615,50
UT,49049,2009,Utah County,504990,76
UT,49049,2010,Utah County,486067,68
UT,49049,2011,Utah County,502465,90
UT,49049,2012,Utah County,516571,96
UT,49049,2013,Utah County,529262,84
UT,49049,2014,Utah County,540425,81
UT,49053,2010,Washington County,134033,11
UT,49053,2011,Washington County,137020,18
UT,49053,2012,Washington County,139484,23
UT,49053,2013,Washington County,141902,25
UT,49053,2014,Washington County,144844,13
UT,49057,2007,Weber County,217567,48
UT,49057,2008,Weber County,223676,44
UT,49057,2009,Weber County,221981,45
UT,49057,2010,Weber County,222849,39
UT,49057,2011,Weber County,227199,55
UT,49057,2012,Weber County,230940,54
UT,49057,2013,Weber County,233871,39
UT,49057,2014,Weber County,236307,56
