state,fips,year,County,population,deaths
TX,48303,2006,Lubbock County,261761,18
TX,48303,2007,Lubbock County,265215,15
TX,48303,2008,Lubbock County,268197,18
TX,48303,2009,Lubbock County,262985,18
TX,48303,2010,Lubbock County,269932,19
TX,48303,2011,Lubbock County,274359,21
TX,48303,2012,Lubbock County,278339,19
TX,48303,2013,Lubbock County,282633,29
TX,48303,2014,Lubbock County,286747,27
TX,48339,2003,Montgomery County,345198,57
TX,48339,2004,Montgomery County,362981,28
TX,48339,2005,Montgomery County,379028,41
TX,48339,2006,Montgomery County,392497,73
TX,48339,2007,Montgomery County,411416,58
TX,48339,2008,Montgomery County,429818,51
TX,48339,2009,Montgomery County,411726,54
TX,48339,2010,Montgomery County,427717,30
TX,48339,2011,Montgomery County,443622,42
TX,48339,2012,Montgomery County,458339,33
TX,48339,2013,Montgomery County,472162,41
TX,48339,2014,Montgomery County,487028,31
TX,48355,2003,Nueces County,314362,37
TX,48355,2004,Nueces County,316904,29
TX,48355,2005,Nueces County,319147,37
TX,48355,2006,Nueces County,329113,48
TX,48355,2007,Nueces County,330512,37
TX,48355,2008,Nueces County,333526,40
TX,48355,2009,Nueces County,319703,53
TX,48355,2010,Nueces County,334370,45
TX,48355,2011,Nueces County,337182,58
TX,48355,2012,Nueces County,340568,49
TX,48355,2013,Nueces County,344257,53
TX,48355,2014,Nueces County,348130,56
TX,48361,2003,Orange County,84424,17
TX,48361,2004,Orange County,84618,18
TX,48361,2005,Orange County,84997,19
TX,48361,2006,Orange County,81687,34
TX,48361,2007,Orange County,82255,21
TX,48361,2008,Orange County,82612,20
TX,48361,2009,Orange County,82521,29
TX,48361,2010,Orange County,82014,25
TX,48361,2011,Orange County,82184,16
TX,48361,2012,Orange County,82306,14
TX,48361,2013,Orange County,82372,10
TX,48361,2014,Orange County,82737,13
TX,48439,2003,Tarrant County,1556747,140
TX,48439,2004,Tarrant County,1586277,121
TX,48439,2005,Tarrant County,1619666,109
TX,48439,2006,Tarrant County,1662005,106
TX,48439,2007,Tarrant County,1707157,142
TX,48439,2008,Tarrant County,1745602,128
TX,48439,2009,Tarrant County,1704943,149
TX,48439,2010,Tarrant County,1743300,134
TX,48439,2011,Tarrant County,1780700,172
TX,48439,2012,Tarrant County,1814667,182
TX,48439,2013,Tarrant County,1848423,138
TX,48439,2014,Tarrant County,1881469,195
TX,48453,2003,Travis County,854283,79
TX,48453,2004,Travis County,869359,91
TX,48453,2005,Travis County,889542,84
TX,48453,2006,Travis County,925151,99
TX,48453,2007,Travis County,955399,95
TX,48453,2008,Travis County,980699,78
TX,48453,2009,Travis County,966761,115
TX,48453,2010,Travis County,979712,118
TX,48453,2011,Travis County,1007264,150
TX,48453,2012,Travis County,1034842,155
TX,48453,2013,Travis County,1063248,153
TX,48453,2014,Travis County,1092810,129
TX,48485,2003,Wichita County,128009,16
TX,48485,2004,Wichita County,127265,12
TX,48485,2005,Wichita County,125732,15
TX,48485,2006,Wichita County,131376,19
TX,48485,2007,Wichita County,130564,13
TX,48485,2008,Wichita County,130340,29
TX,48485,2009,Wichita County,128464,26
TX,48485,2010,Wichita County,130976,16
TX,48485,2011,Wichita County,130835,18
TX,48485,2012,Wichita County,131019,18
TX,48485,2013,Wichita County,131358,16
TX,48485,2014,Wichita County,131802,19
TX,48491,2003,Williamson County,303845,11
TX,48491,2004,Williamson County,318097,12
TX,48491,2005,Williamson County,334378,14
TX,48491,2006,Williamson County,351970,23
TX,48491,2007,Williamson County,373723,17
TX,48491,2008,Williamson County,395437,18
TX,48491,2009,Williamson County,372438,34
TX,48491,2010,Williamson County,391715,27
TX,48491,2011,Williamson County,409913,31
TX,48491,2012,Williamson County,426296,28
TX,48491,2013,Williamson County,441445,34
TX,48491,2014,Williamson County,457218,27
UT,49011,2003,Davis County,255225,21
UT,49011,2004,Davis County,261464,17
UT,49011,2005,Davis County,268084,22
UT,49011,2006,Davis County,278800,28
UT,49011,2007,Davis County,288236,40
UT,49011,2008,Davis County,295801,49
UT,49011,2009,Davis County,286502,38
UT,49011,2010,Davis County,294532,34
UT,49011,2011,Davis County,301124,18
UT,49011,2012,Davis County,306664,47
UT,49011,2013,Davis County,311886,40
UT,49011,2014,Davis County,317646,43
UT,49035,2003,Salt Lake County,925782,164
UT,49035,2004,Salt Lake County,936194,166
UT,49035,2005,Salt Lake County,960297,200
UT,49035,2006,Salt Lake County,966798,203
UT,49035,2007,Salt Lake County,983719,218
UT,49035,2008,Salt Lake County,999553,211
UT,49035,2009,Salt Lake County,1000299,215
UT,49035,2010,Salt Lake County,1000155,168
UT,49035,2011,Salt Lake County,1016455,214
UT,49035,2012,Salt Lake County,1032226,248
UT,49035,2013,Salt Lake County,1048314,261
UT,49035,2014,Salt Lake County,1063670,264
UT,49049,2003,Utah County,399298,56
UT,49049,2004,Utah County,434114,48
UT,49049,2005,Utah County,451855,70
UT,49049,2006,Utah County,448296,70
UT,49049,2007,Utah County,469574,74
UT,49049,2008,Utah County,487615,50
UT,49049,2009,Utah County,504990,76
UT,49049,2010,Utah County,486067,68
UT,49049,2011,Utah County,502465,90
UT,49049,2012,Utah County,516571,96
UT,49049,2013,Utah County,529262,84
UT,49049,2014,Utah County,540425,81
UT,49057,2003,Weber County,205738,21
UT,49057,2004,Weber County,208172,25
UT,49057,2005,Weber County,210482,27
UT,49057,2006,Weber County,212656,16
UT,49057,2007,Weber County,217567,48
UT,49057,2008,Weber County,223676,44
UT,49057,2009,Weber County,221981,45
UT,49057,2010,Weber County,222849,39
UT,49057,2011,Weber County,227199,55
UT,49057,2012,Weber County,230940,54
UT,49057,2013,Weber County,233871,39
UT,49057,2014,Weber County,236307,56
